id,name,population,new_case,new_death,new_recovered,new_active,total_case,total_death,total_active,total_recovered,death_yesterday,case_yesterday,recovered_yesterday,death_average_7days,case_average_7days,percent_case_population,last_updated
1,Hà Nội,8053664,207,0,0,0,1601816,1221,0,0,0,218,0,0,228.86,19.88928269,6/5/2022
2,TP HCM,8993082,10,0,0,0,611167,19984,0,0,0,22,0,0,20.71,6.795968279,6/5/2022
28,Thanh Hóa,3640128,8,0,0,0,167483,107,0,0,0,9,0,0,7.29,4.601019525,6/5/2022
29,Nghệ An,3327791,13,0,0,0,484844,145,0,0,0,49,0,0,38.57,14.56954478,6/5/2022
48,Đồng Nai,3097107,0,0,0,0,106637,1899,0,0,0,2,0,0,0.86,3.443116431,6/5/2022
44,Bình Dương,2426561,0,0,0,0,320892,3518,0,0,0,0,0,0.14,1.43,13.22414726,6/5/2022
51,An Giang,1908352,0,0,0,0,41254,1321,0,0,0,0,0,0,0.14,2.161760514,6/5/2022
21,Hải Dương,1892254,0,0,0,0,363308,114,0,0,0,21,0,0,21,19.19974803,6/5/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/5/2022
26,Thái Bình,1860447,20,0,0,0,292428,23,0,0,0,20,0,0,21.29,15.71815806,6/5/2022
3,Hải Phòng,1837173,5,0,0,0,120005,135,0,0,0,26,0,0,17.43,6.532046791,6/5/2022
18,Bắc Giang,1803950,0,0,0,0,387614,91,0,0,0,0,0,0,3,21.48695917,6/5/2022
25,Nam Định,1780393,8,0,0,0,295679,149,0,0,0,8,0,0,15.86,16.60751306,6/5/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/5/2022
54,Kiên Giang,1723067,0,0,0,0,39792,1027,0,0,0,0,0,0,0,2.309370442,6/5/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/5/2022
50,Đồng Tháp,1599504,0,0,0,0,50593,1007,0,0,0,0,0,0,0.57,3.163043043,6/5/2022
38,Gia Lai,1513847,0,0,0,0,69489,116,0,0,0,0,0,0,2.43,4.590226093,6/5/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/5/2022
37,Bình Định,1486918,3,0,0,0,137069,281,0,0,0,0,0,0,4,9.218329457,6/5/2022
15,Phú Thọ,1463726,22,0,0,0,320625,97,0,0,0,37,0,0,35.86,21.90471441,6/5/2022
19,Bắc Ninh,1368840,0,0,0,0,344186,136,0,0,0,0,0,0,60.71,25.1443558,6/5/2022
17,Quảng Ninh,1320324,36,0,0,0,347782,139,0,0,0,39,0,0.14,201.43,26.34065578,6/5/2022
42,Lâm Đồng,1296606,4,0,0,0,92002,141,0,0,0,14,0,0,14,7.095601902,6/5/2022
30,Hà Tĩnh,1288866,7,0,0,0,50212,50,0,0,0,0,0,0,8.14,3.895827805,6/5/2022
56,Bến Tre,1288463,0,0,0,0,96616,482,0,0,0,0,0,0,1,7.498546718,6/5/2022
12,Thái Nguyên,1286751,25,0,0,0,185363,110,0,0,0,23,0,0,25,14.40550658,6/5/2022
22,Hưng Yên,1252731,7,0,0,0,239977,5,0,0,0,7,0,0,8.86,19.1563073,6/5/2022
14,Sơn La,1248415,14,0,0,0,150495,0,0,0,0,26,0,0,16.14,12.05488559,6/5/2022
55,Cần Thơ,1235171,0,0,0,0,76394,951,0,0,0,0,0,0,0,6.184892618,6/5/2022
35,Quảng Ngãi,1231697,0,0,0,0,47514,127,0,0,0,0,0,0,2,3.857604589,6/5/2022
41,Khánh Hòa,1231107,3,0,0,0,117793,361,0,0,0,4,0,0,2,9.568055417,6/5/2022
47,Bình Thuận,1230808,1,0,0,0,52505,477,0,0,0,14,0,0,3.71,4.265896874,6/5/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/5/2022
61,Cà Mau,1194476,0,0,0,0,145892,357,0,0,0,0,0,0,1.14,12.21389128,6/5/2022
46,Tây Ninh,1169165,0,0,0,0,137700,916,0,0,0,0,0,0,2.71,11.77763618,6/5/2022
16,Vĩnh Phúc,1154154,46,0,0,0,368438,19,0,0,0,45,0,0,46.57,31.92277634,6/5/2022
52,Bà Rịa - Vũng Tàu,1148313,3,0,0,0,106910,495,0,0,0,7,0,0,7.71,9.310179367,6/5/2022
4,Đà Nẵng,1134310,9,0,0,0,98582,337,0,0,0,26,0,0,28.57,8.690922235,6/5/2022
33,Thừa Thiên Huế,1128620,6,0,0,0,46358,173,0,0,0,0,0,0,5.14,4.107494108,6/5/2022
57,Vĩnh Long,1022791,0,0,0,0,101064,828,0,0,0,0,0,0,0.86,9.881197625,6/5/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/5/2022
43,Bình Phước,994679,2,0,0,0,117356,224,0,0,0,2,0,0,3.43,11.79837918,6/5/2022
27,Ninh Bình,982487,3,0,0,0,99350,91,0,0,0,13,0,0,9.14,10.11209309,6/5/2022
39,Phú Yên,961152,0,0,0,0,42673,137,0,0,0,0,0,0,0.71,4.439776435,6/5/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0.14,5.118183141,6/5/2022
31,Quảng Bình,895430,21,0,0,0,123821,74,0,0,0,22,0,0,23.14,13.82810493,6/5/2022
5,Hà Giang,854679,6,0,0,0,121915,80,0,0,0,10,0,0,13.86,14.26441974,6/5/2022
23,Hòa Bình,854131,4,0,0,0,236068,102,0,0,0,9,0,0,15.43,27.63838334,6/5/2022
24,Hà Nam,852800,13,0,0,0,84592,65,0,0,0,15,0,0,16.29,9.919324578,6/5/2022
13,Yên Bái,821030,79,0,0,0,148143,13,0,0,0,72,0,0,69,18.04355505,6/5/2022
9,Tuyên Quang,784811,31,0,0,0,142739,14,0,0,0,29,0,0,32.71,18.18769105,6/5/2022
10,Lạng Sơn,781655,6,0,0,0,156780,84,0,0,0,10,0,0,7.43,20.05744222,6/5/2022
64,Hậu Giang,733017,0,0,0,0,17085,231,0,0,0,1,0,0,0.29,2.33077814,6/5/2022
8,Lào Cai,730420,21,0,0,0,183108,38,0,0,0,35,0,0,28.71,25.06886449,6/5/2022
32,Quảng Trị,632375,18,0,0,0,81741,38,0,0,0,16,0,0,16.29,12.92603281,6/5/2022
63,Đắk Nông,622168,0,0,0,0,72953,47,0,0,0,0,0,0,0,11.72561109,6/5/2022
62,Điện Biên,598856,4,0,0,0,88229,20,0,0,0,7,0,0,5.86,14.73292411,6/5/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/5/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/5/2022
6,Cao Bằng,530341,8,0,0,0,95296,57,0,0,0,6,0,0,8.71,17.96881629,6/5/2022
7,Lai Châu,460196,8,0,0,0,73852,0,0,0,0,7,0,0,10.14,16.04794479,6/5/2022
11,Bắc Kạn,313905,4,0,0,0,74175,28,0,0,0,10,0,0,15,23.6297606,6/5/2022
1,Hà Nội,8053664,0,0,0,0,1601816,1221,0,0,0,207,0,0,165.57,19.88928269,6/6/2022
2,TP HCM,8993082,0,0,0,0,611167,19984,0,0,0,10,0,0,16.57,6.795968279,6/6/2022
28,Thanh Hóa,3640128,0,0,0,0,167483,107,0,0,0,8,0,0,6.43,4.601019525,6/6/2022
29,Nghệ An,3327791,0,0,0,0,484844,145,0,0,0,13,0,0,27,14.56954478,6/6/2022
48,Đồng Nai,3097107,0,0,0,0,106637,1899,0,0,0,0,0,0,0.71,3.443116431,6/6/2022
44,Bình Dương,2426561,0,0,0,0,320892,3518,0,0,0,0,0,0.14,1,13.22414726,6/6/2022
51,An Giang,1908352,0,0,0,0,41254,1321,0,0,0,0,0,0,0.14,2.161760514,6/6/2022
21,Hải Dương,1892254,0,0,0,0,363308,114,0,0,0,0,0,0,12.29,19.19974803,6/6/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/6/2022
26,Thái Bình,1860447,0,0,0,0,292428,23,0,0,0,20,0,0,14.43,15.71815806,6/6/2022
3,Hải Phòng,1837173,0,0,0,0,120005,135,0,0,0,5,0,0,10,6.532046791,6/6/2022
18,Bắc Giang,1803950,0,0,0,0,387614,91,0,0,0,0,0,0,2.29,21.48695917,6/6/2022
25,Nam Định,1780393,0,0,0,0,295679,149,0,0,0,8,0,0,13.71,16.60751306,6/6/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/6/2022
54,Kiên Giang,1723067,0,0,0,0,39792,1027,0,0,0,0,0,0,0,2.309370442,6/6/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/6/2022
50,Đồng Tháp,1599504,0,0,0,0,50593,1007,0,0,0,0,0,0,0.29,3.163043043,6/6/2022
38,Gia Lai,1513847,0,0,0,0,69489,116,0,0,0,0,0,0,1.43,4.590226093,6/6/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/6/2022
37,Bình Định,1486918,0,0,0,0,137069,281,0,0,0,3,0,0,3.57,9.218329457,6/6/2022
15,Phú Thọ,1463726,0,0,0,0,320625,97,0,0,0,22,0,0,28.43,21.90471441,6/6/2022
19,Bắc Ninh,1368840,0,0,0,0,344186,136,0,0,0,0,0,0,22.86,25.1443558,6/6/2022
17,Quảng Ninh,1320324,0,0,0,0,347782,139,0,0,0,36,0,0.14,188.86,26.34065578,6/6/2022
42,Lâm Đồng,1296606,0,0,0,0,92002,141,0,0,0,4,0,0,12,7.095601902,6/6/2022
30,Hà Tĩnh,1288866,0,0,0,0,50212,50,0,0,0,7,0,0,4.86,3.895827805,6/6/2022
56,Bến Tre,1288463,0,0,0,0,96616,482,0,0,0,0,0,0,0.71,7.498546718,6/6/2022
12,Thái Nguyên,1286751,0,0,0,0,185363,110,0,0,0,25,0,0,17.14,14.40550658,6/6/2022
22,Hưng Yên,1252731,0,0,0,0,239977,5,0,0,0,7,0,0,5.71,19.1563073,6/6/2022
14,Sơn La,1248415,0,0,0,0,150495,0,0,0,0,14,0,0,13,12.05488559,6/6/2022
55,Cần Thơ,1235171,0,0,0,0,76394,951,0,0,0,0,0,0,0,6.184892618,6/6/2022
35,Quảng Ngãi,1231697,0,0,0,0,47514,127,0,0,0,0,0,0,1.14,3.857604589,6/6/2022
41,Khánh Hòa,1231107,0,0,0,0,117793,361,0,0,0,3,0,0,1.43,9.568055417,6/6/2022
47,Bình Thuận,1230808,0,0,0,0,52505,477,0,0,0,1,0,0,3.14,4.265896874,6/6/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/6/2022
61,Cà Mau,1194476,0,0,0,0,145892,357,0,0,0,0,0,0,1,12.21389128,6/6/2022
46,Tây Ninh,1169165,0,0,0,0,137700,916,0,0,0,0,0,0,2.57,11.77763618,6/6/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368438,19,0,0,0,46,0,0,36.86,31.92277634,6/6/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106910,495,0,0,0,3,0,0,6.43,9.310179367,6/6/2022
4,Đà Nẵng,1134310,0,0,0,0,98582,337,0,0,0,9,0,0,20,8.690922235,6/6/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46358,173,0,0,0,6,0,0,4.43,4.107494108,6/6/2022
57,Vĩnh Long,1022791,0,0,0,0,101064,828,0,0,0,0,0,0,0.57,9.881197625,6/6/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/6/2022
43,Bình Phước,994679,0,0,0,0,117356,224,0,0,0,2,0,0,3.14,11.79837918,6/6/2022
27,Ninh Bình,982487,0,0,0,0,99350,91,0,0,0,3,0,0,8.43,10.11209309,6/6/2022
39,Phú Yên,961152,0,0,0,0,42673,137,0,0,0,0,0,0,0.71,4.439776435,6/6/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0.14,5.118183141,6/6/2022
31,Quảng Bình,895430,0,0,0,0,123821,74,0,0,0,21,0,0,17.57,13.82810493,6/6/2022
5,Hà Giang,854679,0,0,0,0,121915,80,0,0,0,6,0,0,8.71,14.26441974,6/6/2022
23,Hòa Bình,854131,0,0,0,0,236068,102,0,0,0,4,0,0,11.29,27.63838334,6/6/2022
24,Hà Nam,852800,0,0,0,0,84592,65,0,0,0,13,0,0,14.71,9.919324578,6/6/2022
13,Yên Bái,821030,0,0,0,0,148143,13,0,0,0,79,0,0,50.57,18.04355505,6/6/2022
9,Tuyên Quang,784811,0,0,0,0,142739,14,0,0,0,31,0,0,22.71,18.18769105,6/6/2022
10,Lạng Sơn,781655,0,0,0,0,156780,84,0,0,0,6,0,0,5.57,20.05744222,6/6/2022
64,Hậu Giang,733017,0,0,0,0,17085,231,0,0,0,0,0,0,0.14,2.33077814,6/6/2022
8,Lào Cai,730420,0,0,0,0,183108,38,0,0,0,21,0,0,23.29,25.06886449,6/6/2022
32,Quảng Trị,632375,0,0,0,0,81741,38,0,0,0,18,0,0,13.57,12.92603281,6/6/2022
63,Đắk Nông,622168,0,0,0,0,72953,47,0,0,0,0,0,0,0,11.72561109,6/6/2022
62,Điện Biên,598856,0,0,0,0,88229,20,0,0,0,4,0,0,5,14.73292411,6/6/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/6/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/6/2022
6,Cao Bằng,530341,0,0,0,0,95296,57,0,0,0,8,0,0,7.71,17.96881629,6/6/2022
7,Lai Châu,460196,0,0,0,0,73852,0,0,0,0,8,0,0,8.14,16.04794479,6/6/2022
11,Bắc Kạn,313905,0,0,0,0,74175,28,0,0,0,4,0,0,12.14,23.6297606,6/6/2022
1,Hà Nội,8053664,0,0,0,0,1602024,1221,0,0,0,204,0,0,159.43,19.89186537,6/7/2022
2,TP HCM,8993082,0,0,0,0,611195,19984,0,0,0,28,0,0,16,6.796279629,6/7/2022
28,Thanh Hóa,3640128,0,0,0,0,167490,107,0,0,0,7,0,0,5.57,4.601211826,6/7/2022
29,Nghệ An,3327791,0,0,0,0,484848,145,0,0,0,4,0,0,22.57,14.56966498,6/7/2022
48,Đồng Nai,3097107,0,0,0,0,106638,1899,0,0,0,1,0,0,0.71,3.443148719,6/7/2022
44,Bình Dương,2426561,0,0,0,0,320892,3518,0,0,0,0,0,0,1,13.22414726,6/7/2022
51,An Giang,1908352,0,0,0,0,41254,1321,0,0,0,0,0,0,0.14,2.161760514,6/7/2022
21,Hải Dương,1892254,0,0,0,0,363350,114,0,0,0,42,0,0,15.14,19.2019676,6/7/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/7/2022
26,Thái Bình,1860447,0,0,0,0,292443,23,0,0,0,15,0,0,13.29,15.71896431,6/7/2022
3,Hải Phòng,1837173,0,0,0,0,120019,135,0,0,0,14,0,0,9.43,6.532808832,6/7/2022
18,Bắc Giang,1803950,0,0,0,0,387617,91,0,0,0,3,0,0,1.71,21.48712547,6/7/2022
25,Nam Định,1780393,0,0,0,0,295684,149,0,0,0,5,0,0,7.43,16.6077939,6/7/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/7/2022
54,Kiên Giang,1723067,0,0,0,0,39796,1027,0,0,0,4,0,0,0.57,2.309602587,6/7/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/7/2022
50,Đồng Tháp,1599504,0,0,0,0,50595,1007,0,0,0,2,0,0,0.57,3.163168082,6/7/2022
38,Gia Lai,1513847,0,0,0,0,69492,116,0,0,0,3,0,0,1.86,4.590424263,6/7/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/7/2022
37,Bình Định,1486918,0,0,0,0,137070,281,0,0,0,1,0,0,3.43,9.218396711,6/7/2022
15,Phú Thọ,1463726,0,0,0,0,320650,97,0,0,0,25,0,0,23.57,21.90642238,6/7/2022
19,Bắc Ninh,1368840,0,0,0,0,344262,136,0,0,0,76,0,0,33.71,25.14990795,6/7/2022
17,Quảng Ninh,1320324,0,0,0,0,347811,139,0,0,0,29,0,0.14,187.43,26.34285221,6/7/2022
42,Lâm Đồng,1296606,0,0,0,0,92007,141,0,0,0,5,0,0,10.14,7.095987524,6/7/2022
30,Hà Tĩnh,1288866,0,0,0,0,50212,50,0,0,0,0,0,0,2.71,3.895827805,6/7/2022
56,Bến Tre,1288463,0,0,0,0,96617,482,0,0,0,1,0,0,0.71,7.49862433,6/7/2022
12,Thái Nguyên,1286751,0,0,0,0,185384,110,0,0,0,21,0,0,16.71,14.4071386,6/7/2022
22,Hưng Yên,1252731,0,0,0,0,239988,5,0,0,0,11,0,0,6.43,19.15718538,6/7/2022
14,Sơn La,1248415,0,0,0,0,150511,0,0,0,0,16,0,0,12.43,12.05616722,6/7/2022
55,Cần Thơ,1235171,0,0,0,0,76394,951,0,0,0,0,0,0,0,6.184892618,6/7/2022
35,Quảng Ngãi,1231697,0,0,0,0,47520,127,0,0,0,6,0,0,1.57,3.858091722,6/7/2022
41,Khánh Hòa,1231107,0,0,0,0,117794,361,0,0,0,1,0,0,1.43,9.568136644,6/7/2022
47,Bình Thuận,1230808,0,0,0,0,52506,477,0,0,0,1,0,0,3.29,4.265978122,6/7/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/7/2022
61,Cà Mau,1194476,0,0,0,0,145892,357,0,0,0,0,0,0,0.43,12.21389128,6/7/2022
46,Tây Ninh,1169165,0,0,0,0,137702,916,0,0,0,2,0,0,2.86,11.77780724,6/7/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368479,19,0,0,0,41,0,0,34,31.92632872,6/7/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106911,495,0,0,0,1,0,0,5.14,9.310266452,6/7/2022
4,Đà Nẵng,1134310,0,0,0,0,98592,337,0,0,0,10,0,0,18.57,8.691803828,6/7/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46358,173,0,0,0,0,0,0,3.29,4.107494108,6/7/2022
57,Vĩnh Long,1022791,0,0,0,0,101064,829,0,0,1,0,0,0.14,0.57,9.881197625,6/7/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/7/2022
43,Bình Phước,994679,0,0,0,0,117358,224,0,0,0,2,0,0,2.43,11.79858025,6/7/2022
27,Ninh Bình,982487,0,0,0,0,99350,91,0,0,0,0,0,0,6.86,10.11209309,6/7/2022
39,Phú Yên,961152,0,0,0,0,42679,137,0,0,0,6,0,0,1.57,4.440400686,6/7/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0.14,5.118183141,6/7/2022
31,Quảng Bình,895430,0,0,0,0,123834,74,0,0,0,13,0,0,17.71,13.82955675,6/7/2022
5,Hà Giang,854679,0,0,0,0,121925,80,0,0,0,10,0,0,8,14.26558977,6/7/2022
23,Hòa Bình,854131,0,0,0,0,236084,102,0,0,0,16,0,0,10.43,27.64025659,6/7/2022
24,Hà Nam,852800,0,0,0,0,84601,65,0,0,0,9,0,0,14.43,9.920379925,6/7/2022
13,Yên Bái,821030,0,0,0,0,148207,13,0,0,0,64,0,0,48.57,18.05135013,6/7/2022
9,Tuyên Quang,784811,0,0,0,0,142755,14,0,0,0,16,0,0,21,18.18972976,6/7/2022
10,Lạng Sơn,781655,0,0,0,0,156787,84,0,0,0,7,0,0,5.29,20.05833776,6/7/2022
64,Hậu Giang,733017,0,0,0,0,17085,231,0,0,0,0,0,0,0.14,2.33077814,6/7/2022
8,Lào Cai,730420,0,0,0,0,183124,38,0,0,0,16,0,0,20.86,25.07105501,6/7/2022
32,Quảng Trị,632375,0,0,0,0,81748,38,0,0,0,7,0,0,12.86,12.92713975,6/7/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,24,0,0,3.43,11.72946857,6/7/2022
62,Điện Biên,598856,0,0,0,0,88232,20,0,0,0,3,0,0,5,14.73342506,6/7/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/7/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/7/2022
6,Cao Bằng,530341,0,0,0,0,95303,57,0,0,0,7,0,0,6.86,17.9701362,6/7/2022
7,Lai Châu,460196,0,0,0,0,73856,0,0,0,0,4,0,0,8.71,16.04881398,6/7/2022
11,Bắc Kạn,313905,0,0,0,0,74194,28,0,0,0,19,0,0,12.86,23.63581338,6/7/2022
1,Hà Nội,8053664,0,0,0,0,1602216,1221,0,0,0,192,0,0,151.86,19.89424938,6/8/2022
2,TP HCM,8993082,0,0,0,0,611230,19984,0,0,0,35,0,0,17.29,6.796668817,6/8/2022
28,Thanh Hóa,3640128,0,0,0,0,167499,107,0,0,0,9,0,0,6,4.60145907,6/8/2022
29,Nghệ An,3327791,0,0,0,0,484896,145,0,0,0,48,0,0,21.43,14.57110738,6/8/2022
48,Đồng Nai,3097107,0,0,0,0,106640,1899,0,0,0,2,0,0,1,3.443213296,6/8/2022
44,Bình Dương,2426561,0,0,0,0,320892,3518,0,0,0,0,0,0,0.86,13.22414726,6/8/2022
51,An Giang,1908352,0,0,0,0,41254,1321,0,0,0,0,0,0,0.14,2.161760514,6/8/2022
21,Hải Dương,1892254,0,0,0,0,363385,114,0,0,0,35,0,0,18.14,19.20381725,6/8/2022
40,Đắk Lắk,1869322,0,0,0,0,170585,201,0,0,0,0,0,0,0,9.125501118,6/8/2022
26,Thái Bình,1860447,0,0,0,0,292451,23,0,0,0,18,0,0,11.57,15.71939432,6/8/2022
3,Hải Phòng,1837173,0,0,0,0,120061,135,0,0,0,42,0,0,15.43,6.535094953,6/8/2022
18,Bắc Giang,1803950,0,0,0,0,387626,91,0,0,0,9,0,0,2.43,21.48762438,6/8/2022
25,Nam Định,1780393,0,0,0,0,295694,149,0,0,0,10,0,0,7.29,16.60835557,6/8/2022
53,Tiền Giang,1764185,0,0,0,0,36212,1290,0,0,0,0,0,0,0,2.052619198,6/8/2022
54,Kiên Giang,1723067,0,0,0,0,39797,1027,0,0,0,1,0,0,0.71,2.309660623,6/8/2022
49,Long An,1688547,0,0,0,0,48979,1088,0,0,0,0,0,0,0,2.900659561,6/8/2022
50,Đồng Tháp,1599504,0,0,0,0,50595,1007,0,0,0,0,0,0,0.43,3.163168082,6/8/2022
38,Gia Lai,1513847,0,0,0,0,69495,116,0,0,0,3,0,0,1.57,4.590622434,6/8/2022
34,Quảng Nam,1495812,0,0,0,0,49217,150,0,0,0,0,0,0,0,3.290319907,6/8/2022
37,Bình Định,1486918,0,0,0,0,137070,281,0,0,0,0,0,0,0.86,9.218396711,6/8/2022
15,Phú Thọ,1463726,0,0,0,0,320705,97,0,0,0,55,0,0,25.43,21.91017991,6/8/2022
19,Bắc Ninh,1368840,0,0,0,0,344293,136,0,0,0,31,0,0,31.86,25.15217264,6/8/2022
17,Quảng Ninh,1320324,0,0,0,0,347836,139,0,0,0,25,0,0.14,184.14,26.34474568,6/8/2022
42,Lâm Đồng,1296606,0,0,0,0,92017,141,0,0,0,10,0,0,9.71,7.096758769,6/8/2022
30,Hà Tĩnh,1288866,0,0,0,0,50227,50,0,0,0,15,0,0,3.14,3.896991619,6/8/2022
56,Bến Tre,1288463,0,0,0,0,96617,482,0,0,0,0,0,0,0.71,7.49862433,6/8/2022
12,Thái Nguyên,1286751,0,0,0,0,185406,110,0,0,0,22,0,0,16.57,14.40884833,6/8/2022
22,Hưng Yên,1252731,0,0,0,0,239998,5,0,0,0,10,0,0,5.86,19.15798364,6/8/2022
14,Sơn La,1248415,0,0,0,0,150529,0,0,0,0,18,0,0,13.71,12.05760905,6/8/2022
55,Cần Thơ,1235171,0,0,0,0,76395,951,0,0,0,1,0,0,0.14,6.184973579,6/8/2022
35,Quảng Ngãi,1231697,0,0,0,0,47520,127,0,0,0,0,0,0,1.57,3.858091722,6/8/2022
41,Khánh Hòa,1231107,0,0,0,0,117796,361,0,0,0,2,0,0,1.71,9.5682991,6/8/2022
47,Bình Thuận,1230808,0,0,0,0,52511,477,0,0,0,5,0,0,3,4.266384359,6/8/2022
59,Sóc Trăng,1199653,0,0,0,0,34350,633,0,0,0,0,0,0,0,2.863327979,6/8/2022
61,Cà Mau,1194476,0,0,0,0,145894,357,0,0,0,2,0,0,0.71,12.21405872,6/8/2022
46,Tây Ninh,1169165,0,0,0,0,137702,916,0,0,0,0,0,0,2.86,11.77780724,6/8/2022
16,Vĩnh Phúc,1154154,0,0,0,0,368519,19,0,0,0,40,0,0,31,31.92979446,6/8/2022
52,Bà Rịa - Vũng Tàu,1148313,0,0,0,0,106917,495,0,0,0,6,0,0,4.57,9.310788957,6/8/2022
4,Đà Nẵng,1134310,0,0,0,0,98646,337,0,0,0,54,0,0,21.57,8.696564431,6/8/2022
33,Thừa Thiên Huế,1128620,0,0,0,0,46358,173,0,0,0,0,0,0,2.71,4.107494108,6/8/2022
57,Vĩnh Long,1022791,0,0,0,0,101064,829,0,0,0,0,0,0.14,0.43,9.881197625,6/8/2022
58,Trà Vinh,1009168,0,0,0,0,74647,115,0,0,0,0,0,0,0,7.396885355,6/8/2022
43,Bình Phước,994679,0,0,0,0,117366,224,0,0,0,8,0,0,2.86,11.79938453,6/8/2022
27,Ninh Bình,982487,0,0,0,0,99353,91,0,0,0,3,0,0,4.86,10.11239843,6/8/2022
39,Phú Yên,961152,0,0,0,0,42679,137,0,0,0,0,0,0,1.57,4.440400686,6/8/2022
60,Bạc Liêu,907236,0,0,0,0,46434,470,0,0,0,0,0,0,0.14,5.118183141,6/8/2022
31,Quảng Bình,895430,0,0,0,0,123850,74,0,0,0,16,0,0,14.71,13.8313436,6/8/2022
5,Hà Giang,854679,0,0,0,0,121937,80,0,0,0,12,0,0,8.71,14.26699381,6/8/2022
23,Hòa Bình,854131,0,0,0,0,236112,102,0,0,0,28,0,0,11.57,27.64353477,6/8/2022
24,Hà Nam,852800,0,0,0,0,84615,65,0,0,0,14,0,0,13.57,9.922021576,6/8/2022
13,Yên Bái,821030,0,0,0,0,148274,13,0,0,0,67,0,0,48.57,18.05951061,6/8/2022
9,Tuyên Quang,784811,0,0,0,0,142779,14,0,0,0,24,0,0,19.57,18.19278782,6/8/2022
10,Lạng Sơn,781655,0,0,0,0,156798,84,0,0,0,11,0,0,6,20.05974503,6/8/2022
64,Hậu Giang,733017,0,0,0,0,17085,231,0,0,0,0,0,0,0.14,2.33077814,6/8/2022
8,Lào Cai,730420,0,0,0,0,183158,38,0,0,0,34,0,0,21.14,25.07570987,6/8/2022
32,Quảng Trị,632375,0,0,0,0,81763,38,0,0,0,15,0,0,11,12.92951176,6/8/2022
63,Đắk Nông,622168,0,0,0,0,72977,47,0,0,0,0,0,0,3.43,11.72946857,6/8/2022
62,Điện Biên,598856,0,0,0,0,88238,20,0,0,0,6,0,0,5.86,14.73442697,6/8/2022
45,Ninh Thuận,590467,0,0,0,0,8639,60,0,0,0,0,0,0,0,1.463079224,6/8/2022
36,Kon Tum,540438,0,0,0,0,26139,1,0,0,0,0,0,0,0,4.836632509,6/8/2022
6,Cao Bằng,530341,0,0,0,0,95309,57,0,0,0,6,0,0,6.57,17.97126754,6/8/2022
7,Lai Châu,460196,0,0,0,0,73856,0,0,0,0,0,0,0,5.43,16.04881398,6/8/2022
